record_id,sentence_text,country_source,source_role,source_line,source_document_id,source_sentence_id,source_split,derived_split,annotator1_raw,annotator2_raw,reconciliation_raw,recorded_label,label_path
train-0226,"To što IDS neće podržati Vladu HDZ-a to ne znači da IDS, da ja kao čovjek ne bih volio da ta Vlada uspije da realizira sva svoja obečanja.",HR,train_file,226,303,1346,train,ucenje,M_Negative,M_Positive,M_Positive,Positive,dva_kodera_i_uskladjenje
train-0227,"Koliko god mi ponavljali u dijelu ne samo javnosti nego politike ovdje u Hrvatskoj se neće prepoznati ono što je činjenica, a to je da izbjeglice nisu migranti.",HR,train_file,227,181496,1534,train,ucenje,Negative,N_Neutral,Negative,Negative,dva_kodera_i_uskladjenje
train-0228,"Pula nam je najranjivija u Hrvatskoj, ništa bolje ne stoji ni Poreč ni Umag odnosno Rovinj, a nije ni čudo.",HR,train_file,228,96533,1945,train,provjera,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0231,Mislim da je to najveći problem s kojim se trebala pozabaviti ova Vlada i mi svi zajedno.,HR,train_file,231,85276,2041,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0232,Ne samo da Rumunjska je ukinula drugi stup jer je on štetan i nepotreban.,HR,train_file,232,100205,783,train,provjera,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0233,"Dakle, nitko razuman ne želi suprotno lokalne administracije tko god bio lokalno na vlasti i lokalne sredine činiti nekakav projekt.",HR,train_file,233,32930,546,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0235,"Na kraju smatramo da će se ovom reformom potaknuti jači investicijski ciklus, zapošljavanje i povećati dohodak građana ali isto tako i zadržati proračun stabilnim te imamo pozitivan stav prema predloženim promjenama.",HR,train_file,235,4985,685,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-0238,"Mislim da je ta kritika izuzetno oštra i moj je osobni dojam da je izrečena kritika samo radi određene kritike, da bi se moglo kritizirati prijedlog zakona koji je u biti racionalan.",HR,train_file,238,39439,548,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0241,"Ali vi i dalje odgađate primjenu Ovršnoga zakona, odgađate, zašto?",HR,train_file,241,110578,2215,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0242,Ja vam mogu reći dakle da zemlje koje nama mogu biti u mnogočemu uzor su također ovaj naš institucionalni okvir ocijenili kao odličan primjer za bavljenje iseljeništvom svojih zemalja.,HR,train_file,242,96879,1349,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-0244,Oni kojima su prozori okrenuti prema Remetincu mogu se dobiti i jeftinije od 1500 eura po kvadratnom metru.,HR,train_file,244,69934,1982,train,provjera,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0245,To što tek sada raspravljamo o izvješću od 11. rujna krivnja je Sabora a ne Vlade.,HR,train_file,245,108741,2159,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0246,Izravno podupiru interoperabilnost i kompatibilnost naših Oružanih snaga s oružanim snagama država članica NATO-a i Europske unije.,HR,train_file,246,59465,338,train,provjera,P_Neutral,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-0247,"Ponavljam ovdje, uzrok odlaska mladih ljudi, liječnika, kolegica Strenja je Linić liječnica, liječnika, svi koji odlaze, isključivo odlaze zbog načina ponašanja župana i upravljanja u Splitsko-dalmatinskoj županiji.",HR,train_file,247,156014,821,train,provjera,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0250,"A činjenice primjerice za 1998. godinu kažu: prometne ozljede ubile su oko 1,2 milijuna osoba.",HR,train_file,250,64477,2000,train,provjera,Negative,N_Neutral,Negative,Negative,dva_kodera_i_uskladjenje
train-0253,Nema logike da su kazne u Hrvatskoj veće nego u Njemačkoj.,HR,train_file,253,10070,2441,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0254,Nije ideja ovoga rješenja da nema suradnje i zajedničkog rada ministarstva i grada na tom pitanju.,HR,train_file,254,49205,563,train,provjera,M_Positive,N_Neutral,M_Positive,Positive,dva_kodera_i_uskladjenje
train-0257,Zato je zbog toga važno da se svaka kuna zna točno kome ide i zašto se daje.,HR,train_file,257,71994,1963,train,provjera,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0258,To nije provođeno ovaj put na lokalnim izborima i smatramo da to ne može biti razina samo uputa Državnog izbornog povjerenstva nego da to moraju biti zakonska rješenja koja jamče tajnost glasovanja.,HR,train_file,258,42843,2505,train,ucenje,M_Negative,M_Negative,M_Negative,Negative,dva_kodera_i_uskladjenje
train-0260,Nakon višegodišnjeg pada obrambenog proračuna uspjeli smo zaustaviti trend njegovog smanjenja koji je usporavao dinamiku razvoja obrambenih sposobnosti i potkopavao kvalitetu ispunjavanja međunarodnih obaveza.,HR,train_file,260,81980,762,train,ucenje,M_Negative,M_Negative,M_Negative,Negative,dva_kodera_i_uskladjenje
train-0263,"Ne, prvo i osnovno branitelji nisu teret i nikad neće biti teret nijedne države.",HR,train_file,263,74555,501,train,provjera,Positive,M_Positive,M_Positive,Positive,dva_kodera_i_uskladjenje
train-0265,"Znači, nestalo u tome kraju di ih se trebalo gajiti, znači to je i tamo prema paškom dijelu janjetinu oni su satrali i sad na sudu.",HR,train_file,265,203206,120,train,provjera,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0266,"Ali nije problem one hrpetine mesa koje dobivamo iz ratnih rezerva, ne znam odakle iz cijele Europe i koje konzumiramo na neprimjeren način.",HR,train_file,266,77080,2050,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0267,Mislim da to niti je opravdano niti je korektno prema tim ljudima.,HR,train_file,267,52252,466,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0268,"Inače, izvješće pohvaljujem gospodine ravnatelju, ono je izvrsno i mi ćemo ga podržati.",HR,train_file,268,104963,1921,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-0270,"Mi mislimo da ćemo se nekome svidjeti, ne, napad na bilo kojeg političara napad je na sve nas.",HR,train_file,270,3794,669,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0272,"Stoga je, pazite na sam zahtjev struke bitno je odgovoriti na tu diferenciju između lakih i teških droga.",HR,train_file,272,44266,2285,train,provjera,P_Neutral,N_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0273,Zakona o kaznenom postupku koja se odnosi na početak kaznenog postupka za sva kaznena djela time da je jasno definirano da se početak kaznenog postupka vezuje uz potvrđivanje optužnice ili druge radnje suda.,HR,train_file,273,33770,2374,train,ucenje,N_Neutral,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0274,"Ona se mora spomenuti ovdje, a na Vladi RH koja je predložila taj zakon da iznađe model kako to riješiti.",HR,train_file,274,4632,1401,train,ucenje,P_Neutral,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0275,"Mislim da zbog principa podjele vlasti ili jačanje parlamentarne demokracije, i na kraju krajeva, jačanje pozicije zakonodavne vlasti se osobito u kontroli kao pitanje treba zaustaviti.",HR,train_file,275,20093,2486,train,ucenje,M_Negative,M_Positive,M_Negative,Negative,dva_kodera_i_uskladjenje
train-0276,"Jednostavno je bilo ono tisuću cvjetova neka cvate na HRT-u, a nije bilo tako.",HR,train_file,276,65516,1869,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0277,"Pa tako što će se olakšati njihovo poslovanje i povećati dobit kroz uklanjanje prepreka trgovini te poticanje ulaganja u sigurnijem, jasnijem i modernijem pravnom okviru.",HR,train_file,277,42452,2349,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-0279,"Most nezavisnih lista podupire izvješće povjerenice, kao i preporuke, koje povjerenica za informiranje dala u svom izvješću i poziva vladu da učini znatno veće napore, kako bi se realizirale ove preporuke.",HR,train_file,279,86206,1955,train,provjera,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-0282,"Vi ste postali teret ovoj Vladi, postali ste teret državi, postali ste teret koalicijskih partnera i nemojte gajiti iluzije da će i Vlada i koalicijski partneri dugo taj teret nositi.",HR,train_file,282,45465,452,train,provjera,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0283,Prema tome ovdje upozoravam da bi se trebali svi zabrinuti i osuditi taj nehigijenski sadržaj.,HR,train_file,283,50501,1370,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0285,"Pa evo gospodin Mimica je rekao da je vladajući HDZ krenuo putem koji ne vodi nikud, vratite se razumu.",HR,train_file,285,52260,1415,train,ucenje,Negative,M_Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0286,"Oporbeni je PDP također isti taj biskup nikad nije osudio zločine koje je ustaška vojska predvođena slušajte ovo katoličkim svećenicima počinila u banjalučkim selima Drakulić, Motike, Donjoj Gradini itd.",HR,train_file,286,7193,82,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0287,"I ponavljam još jedanput, bude li se to nastavilo duže vrijeme tu nam izlaza neće biti baš sjajnoga.",HR,train_file,287,112949,2278,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0288,Kao ne znam u pravosuđu da nemate odgovor koliko godina zatvora ima ili treba dobiti da to zakonodavac nije rekao nakon ne znam nekakvog ubojstva.,HR,train_file,288,13090,529,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0289,Mi cijeli ovaj postupak i cijeli ovaj posao koji je istražno povjerenstvo radilo trebamo shvatiti po meni na način da li nam je nešto moralno i društveno prihvatljivo.,HR,train_file,289,55422,2291,train,ucenje,P_Neutral,M_Positive,M_Positive,Positive,dva_kodera_i_uskladjenje
train-0291,"Dakle, onaj tamo gdje nedostaje infrastrukturalna ili opreme ili čak i kadrovi ili znanje po pitanju funkcioniranja dnevnih bolnica i dnevne kirurgije odmah već u proljeće 2015. godine ulazi u operativu.",HR,train_file,291,99194,1500,train,provjera,Negative,M_Positive,Negative,Negative,dva_kodera_i_uskladjenje
train-0294,"Pa evo ja bih samo kratko a propos kritičnosti, samokritičnosti, konstruktivne kritike, ovakve, onakve kritike.",HR,train_file,294,69463,750,train,ucenje,Negative,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0297,Očito da postoji problem u Vladi o donošenju odluke o prodaji putem javnog nadmetanja.,HR,train_file,297,106023,1790,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0300,"Dakle, u dijelu obrazovanja piše da će Vlada provesti reformu obrazovanja u skladu s najboljom europskom praksom.",HR,train_file,300,1405,2392,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0301,"Posebno se obraćamo sredstvima javnog informiranja i molimo ih da prenose informacije o šećernoj bolesti i kroničnim nezaraznim bolestima, posebice medijima koji su javni i koji bi trebali tu ulogu preuzeti potpuno besplatno.",HR,train_file,301,75015,503,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0302,"Predlagatelj zakona je Klub zastupnika HNS-a, PGS-a i LIBRE.",HR,train_file,302,8909,275,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0305,"Naime, nakon stjecanja diplome i nemogućnosti zapošljavanja oni nastavljaju školovanje.",HR,train_file,305,73261,598,train,ucenje,N_Neutral,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0306,"Dakle, ja odavde, dakle podržavam ovu inicijativu koju je kolega Lesar pokrenuo.",HR,train_file,306,70708,491,train,provjera,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-0308,"Jedan dio je već u tijeku a to je poduzimanje mjera, rušenja onoga što je bespravno izgrađeno.",HR,train_file,308,16450,1747,train,ucenje,P_Neutral,M_Positive,M_Positive,Positive,dva_kodera_i_uskladjenje
train-0309,"Nadležnosti i način rada Uprave za zatvorski sustav kao i prava zatvorenika propisana su Zakonom o izvršenju kazne zatvora, Ustavom RH, nacionalnim zakonima i međunarodnim ugovorima.",HR,train_file,309,75486,754,train,ucenje,P_Neutral,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0311,Osiguravanje dosljedne i visoke razine zaštite osobnih podataka pojedinaca te olakšavanje razmjene osobnih podataka među nadležnim tijelima država članica ključno je kako bi se osigurala učinkovita policijska i pravosudna suradnja u kaznenim stvarima.,HR,train_file,311,91672,770,train,provjera,Positive,P_Neutral,Positive,Positive,dva_kodera_i_uskladjenje
train-0313,"Predsjednik udruge pacijenata s tog područja predočio je novinarima odgovor ministar zdravstva Nevena Ljubičića o slučaju djevojčice koji je sinoć dostavljen i udruzi pacijenata, a ta vijest od još 7.12.2005. godine.",HR,train_file,313,62041,341,train,ucenje,N_Neutral,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0314,"Zakona o hrvatskom državljanstvu koji propisuje stjecanje hrvatskog državljanstva, iseljenika i njihovih potomaka.",HR,train_file,314,40775,716,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0317,Predlagatelj je po svim točkama dnevnog reda Vlada RH temeljem Članka 85.,HR,train_file,317,159865,825,train,provjera,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0318,"Ne provođenje stvarnih gospodarskih reformi, inzistiranje na starom i dokazano pogrešnom modelu rasta će dovesti do daljnjeg pada hrvatskog gospodarstva i nastavka iseljavanja hrvatskih obitelji.",HR,train_file,318,103331,787,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0322,"Nažalost ova Vlada nema neke razvojne projekte ili fondove, gdje bi se moglo javiti, da se napravi škola.",HR,train_file,322,60600,1719,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0324,"Nekakav aditiv koji nije štetan, ali je eto zabranjen.",HR,train_file,324,22580,538,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0327,Sigurno to nisu teža kaznena djela da bi on … mogli doći u taj sustav.,HR,train_file,327,76322,605,train,provjera,P_Neutral,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0328,"I kažu gledajte vi te ljude kako da to kažem na način koji nije vulgaran, imaju dvoboj sa tuđim mačevima da tako kažemo.",HR,train_file,328,109458,1779,train,ucenje,Negative,M_Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0330,"Dakle, te tragične iznimke vi primjenom ovoga Zakona zapravo želite pretvoriti u tragična pravila gdje ćete povećati sasvim sigurno broj upravo samohranih majki.",HR,train_file,330,7704,519,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0331,"Od onih koji se danas protive ovom prijedlogu, a protive se i našem članstvu u NATO-u, čuli smo jednu fantastičnu ali ujedno i strašnu inverziju teza.",HR,train_file,331,100585,1979,train,provjera,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0333,Također je ova izmjena zakona važna i bitna u dijelu u kojemu se sada ukida Agencija za zaštitu okoliša.,HR,train_file,333,98022,778,train,ucenje,M_Positive,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-0337,A mi nemamo naroda u Bosanskoj Posavini 220 tisuća istjerano i nitko ih ne optužuje i nitko o tome ne govori.,HR,train_file,337,42007,1855,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0338,Taj zakon je na žalost i to uznemiravanje branitelja dovelo i do određenog broja suicida naših invalida koji su bili nezadovoljni stalnim pozivanjem na pojedine komisije i na dokazivanje svog statusa i okolnostima ranjavanja.,HR,train_file,338,7584,272,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0340,Ono na čemu još inzistiramo je smanjenje stope PDV-a u turizmu i u ugostiteljstvu s 13 na 10% kako bi u srednjem roku omogućili turističkom sektoru lakši i brži oporavak od posljedica krize.,HR,train_file,340,193690,851,train,ucenje,Positive,P_Neutral,Positive,Positive,dva_kodera_i_uskladjenje
train-0342,Kad ste svladali taj žargon otkrili ste da tamo nema velike pameti i tako ste se riješili velike samosvijesti.,HR,train_file,342,53868,2202,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-0343,"Naime, svi dakle i u ovome Domu smo nekako posvećeni sustavu decentralizacije, ali pitanje je, dakle, tko je to izravno pokazao.",HR,train_file,343,70570,35,train,ucenje,M_Negative,M_Negative,M_Negative,Negative,dva_kodera_i_uskladjenje
train-0345,Ispravljam netočni navod da je uzrok otvaranja stečaja možda bilo nepostojanje ovog instrumenta iz jednostavnog razloga što uzroci mnogih stečaja su bile petogodišnje nenaplaćene potraživanja po osnovu poreza i doprinosa.,HR,train_file,345,6037,270,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
